,address_id,leasable_square_foot,description,features,neighborhood,slug,features_fmt,latitude,longitude,RETAIL_plus_mean_rad,RETAIL_minus_mean_rad,RESTAURANT_plus_mean_rad,RESTAURANT_minus_mean_rad,FITNESS_plus_mean_rad,FITNESS_minus_mean_rad,BEAUTY_plus_mean_rad,BEAUTY_minus_mean_rad,BANK_plus_mean_rad,BANK_minus_mean_rad,PHARMACY_plus_mean_rad,PHARMACY_minus_mean_rad,MEDICAL_plus_mean_rad,MEDICAL_minus_mean_rad,BAR-CAFE_plus_mean_rad,BAR-CAFE_minus_mean_rad
91,118,400.0,"Ground floor retail space available in Bedford-Stuyvesant. The property is four blocks from the Myrtle-Willoughby Station serviced by the G train, and the B43 and B54 bus lines serve the immediate area.",{1st Floor Space},Bedford-Stuyvesant,150-tompkins-ave-brooklyn-ny,['1st Floor Space'],40.69396535,-73.94631610892279,0.2654118205773289,0.41221619928671066,0.3095611594408583,0.48507826238782736,0.3095611594408583,,0.3095611594408583,,0.43043171506198985,0.15557859967207974,0.3095611594408583,,0.3095611594408583,,0.3388140099320198,
92,117,10000.0,Lower level retail space available in Park Slope. The property is one avenue from the 9th Street Station serviced by the R train and the 4th Avenue Station serviced by the G and F trains. The B63 and B61 bus lines serve the immediate area.,{Near Public Transit},Park Slope,416-5th-ave-brooklyn-ny,['Near Public Transit'],40.6701392,-73.9857019,0.25819764922562477,0.2202325110087828,0.2610978298974868,0.23077981335560901,0.2282102080063709,0.1447485179678796,0.2051357124006022,0.2601209959967234,0.2237482784577249,,0.2202325110087828,,0.2202325110087828,,0.2237482784577249,0.4245591054523028
93,116,8000.0,"Prime corner retail space available in Crown Heights. This former medical space features 102′ of frontage on Franklin Avenue and 80′ on Park Place. The property includes a 5,000 SF basement, and the ground floor space is divisible to 1,000 SF. On-site parking is available, and the property is zoned R7A and C2-4. The 2, 3, 4 & 5 trains serve the area via Franklin Avenue, and the B48 and B65 bus lines serve the immediate area.","{1st Floor Space,Corner Location}",Crown Heights,705-franklin-ave-brooklyn-ny,"['1st Floor Space', 'Corner Location']",40.6744543,-73.9564069,0.22568819166814783,0.3984460182151861,0.3013587735831071,0.24562820843538602,0.3598364980877809,,0.3552166098458186,0.38293593929759245,0.32203711332528606,0.1822989763683488,0.3552166098458186,,0.3552166098458186,,0.30651065366340413,0.032069592269549474
94,115,2200.0,"This Brooklyn Heights retail property consists of 2,300 square feet of ground floor space plus a full basement. The property features 25′ of frontage and is fully built out as restaurant space with seating for 65+ (outdoor seating for 26). Located just steps from the Brooklyn Heights Promenade, the property benefits from heavy foot traffic; it’s also situated in close proximity to Borough Hall Station, with over 11M riders per year. Neighbors include Heights Cafe, Hotel Bossert, Grand Canyon Diner, Le Pain Quotidien, LOFT, Starbucks, WeWork, and more. Nearby transportation includes the N, R, W, 1, 2, 4, and 5 trains.","{Prime Frontage,High Foot Traffic,1st Floor Space,Ideal for Restaurant,Outdoor Seating}",Brooklyn Heights,80-montague-st-brooklyn-ny,"['Prime Frontage', 'High Foot Traffic', '1st Floor Space', 'Ideal for Restaurant', 'Outdoor Seating']",40.69511115,-73.99625927795331,0.4530737182368165,0.48405164417214597,0.47595564307679855,0.3476962900055089,0.4772081881327247,,0.4772081881327247,,0.39314807472772123,0.4752196429772215,0.4649692716991508,0.4847234584682817,0.4772081881327247,0.4210237861885599,0.46101920086682274,
95,335,1400.0,TEST,"{Excellent Visibility,High Foot Traffic}",Downtown Brooklyn,100-willoughby-st-brooklyn-ny,"['Excellent Visibility', 'High Foot Traffic']",40.692024,-73.9850354,0.35025026528004505,0.3233798708930406,0.31729209622502585,0.34828196039295795,0.32266481977414563,,0.2988447697103647,0.4894051702206118,0.3358309156429993,0.23750701675367514,0.2988447697103647,,0.2988447697103647,,0.3194435991614452,0.4464233818276536
97,109,4000.0,"re felis odio, et vehicula nunc dignissim ac. Maecenas pellentesque egestas nisi, vel vehicula nulla tempor et. Donec tortor nulla, blandit ac tellus id, maximus mollis ipsum. Sed at venenatis enim.

Maecenas nisl tellus, gravida a metus eu, fringilla ultricies augue. Suspendisse auctor, lacus sit amet mattis dapibus, magna tortor rutrum magna, non fermentum turpis diam in lorem. Praesent sit amet egestas felis, non tempor nulla. Donec arcu nunc, efficitur eu semper ut, pharetra ut velit. Intege","{Turnkey Condition,Excellent Visibility,High Foot Traffic,Prime Frontage}",Manhattan,1185-lexington-ave-new-york-ny-2,"['Turnkey Condition', 'Excellent Visibility', 'High Foot Traffic', 'Prime Frontage']",40.775855,-73.9580692,0.36367086263303566,0.3454066465919316,0.3451092011668408,0.3767839909668434,0.3330978807368394,0.4866964723701581,0.3805060189676701,0.29706391944683525,0.370508522091861,0.3449604784542954,0.33188701365122136,,0.3451092011668408,0.29222045110436307,0.36320908105255656,
98,177,762.0,"Prime Upper East Side, Street Level Storefront Located at 1185 Lexington Avenue. Former Nail Salon.","{Warm Vanilla Shell,Delivered As Is,1st Floor Space,Air Conditioned,Prime Frontage}",Manhattan,1185-lexington-ave-new-york-ny,"['Warm Vanilla Shell', 'Delivered As Is', '1st Floor Space', 'Air Conditioned', 'Prime Frontage']",40.775855,-73.9580692,0.36367086263303566,0.3454066465919316,0.3451092011668408,0.3767839909668434,0.3330978807368394,0.4866964723701581,0.3805060189676701,0.29706391944683525,0.370508522091861,0.3449604784542954,0.33188701365122136,,0.3451092011668408,0.29222045110436307,0.36320908105255656,
99,114,1500.0,Prime Williamsburg storefront on a very busy street right off Bedford Avenue.,"{Prime Frontage,High Foot Traffic,High Ceilings,1st Floor Space}",Williamsburg,179-grand-st-brooklyn-ny,"['Prime Frontage', 'High Foot Traffic', 'High Ceilings', '1st Floor Space']",40.7144671,-73.9609338,0.3121722892717029,0.34764237961118827,0.3273544004644956,0.27827433253442196,0.31338322784621675,,0.31338322784621675,,0.3060215513651285,0.3151050408047656,0.36372038282744623,0.1711811819106843,0.31338322784621675,0.43377306247180414,0.2983365584268761,0.28295056285691533
100,391,5800.0,Demo,"{Near water,close to train}",Dumbo,155-water-st-brooklyn-ny,"['Near water', 'close to train']",40.7028301,-73.9944211,0.44864108017878135,0.3229988211735587,0.3229988211735587,0.44864108017878135,0.3229988211735587,,0.3229988211735587,,0.38581995067617003,,0.3229988211735587,,0.3229988211735587,,0.38581995067617003,
101,204,5277.0,"Space A is a turnkey ready dance studio with a basement size of 1,467 SF. Space B is a larger retail space with a ceiling height of 11’. Space C is the smallest space available at 1,120 SF. Spaces A & B are adjacent and can be combined. Both spaces have rear exits. On site parking available.","{Prime Frontage,1st Floor Space}",Sheepshead Bay,3780-nostrand-ave-brooklyn-ny,"['Prime Frontage', '1st Floor Space']",40.59144,-73.9403496,0.14633592189604008,,0.18011555834757145,,0.14633592189604008,,0.14633592189604008,,,0.18011555834757145,0.18011555834757145,0.1125562854445087,0.14633592189604008,,0.14633592189604008,
102,205,5400.0,"14' ceilings on the ground floor and 10' ceilings in the basement; 60' Frontage; Major Visibility; Huge Signage Opportunity; Modern Build-Out; Potential to include 2nd Floor; One block from new development with over 60,000 SF of Retail and Office space","{Prime Frontage,Excellent Visibility,1st Floor Space}",Midwood,1402-coney-island-ave-brooklyn-ny,"['Prime Frontage', 'Excellent Visibility', '1st Floor Space']",40.6233663,-73.9651102,0.3509733364921112,0.20567231521877663,0.23973109687327057,0.4712814707663107,0.23973109687327057,,0.23973109687327057,,0.27207460410566014,0.29081926935501146,0.23973109687327057,,0.23973109687327057,,0.27832282585544393,
103,206,1445.0,"Ground floor retail space available in Chelsea with approximately 21' of frontage, strong seven-day traffic, good signage, and 16' ceilings.","{Prime Frontage,High Ceilings,1st Floor Space,Near Public Transit}",Manhattan,124-8th-ave-new-york-ny,"['Prime Frontage', 'High Ceilings', '1st Floor Space', 'Near Public Transit']",40.7411054,-74.0012613,0.43626695625583695,0.37376383164268495,0.4209389118422283,0.43043924121820487,0.4127453377176508,,0.42490076123607107,0.32157966132949917,0.4134366183455488,0.4542829939153753,0.4293859934939387,0.49666447736195335,0.42490076123607107,0.49666447736195335,0.4275745101929633,0.42908782414827085
104,207,4500.0,"Flex commercial space on retail high street next to subway. 4,500 SF w/ fully built kitchen and entire basement. Great foot traffic and exposure. Can work for most retail, restaurant or entertainment establishments.","{Excellent Visibility,High Foot Traffic,1st Floor Space,Near Public Transit}",Jamaica,102-14-jamaica-ave-jamaica-ny,"['Excellent Visibility', 'High Foot Traffic', '1st Floor Space', 'Near Public Transit']",40.6949802,-73.84471036864608,0.1435109920246158,0.3275490971762608,0.31048139994943197,,0.24790343681623053,,0.24790343681623053,,0.3275490971762608,0.2763460054957742,0.25636540575243566,0.06016954741662632,0.2479034368162305,0.09401742316144693,0.2479034368162305,
105,208,1200.0,"Modern commercial space w/ visibility on Northern Blvd and minutes from the subway. Great for any commercial use. Neighboring tenants include Popeye’s, Sushi X, Peek-A-Booo, Retro Fitness, Old Navy, Guitar Center, Marshalls, Party City, Modell’s, Home Depot, Stop & Shop, David’s Bridal and numerous car dealerships.","{Excellent Visibility,1st Floor Space,Near Public Transit}",Astoria,32-78-48th-st-astoria-ny,"['Excellent Visibility', '1st Floor Space', 'Near Public Transit']",40.75423703415564,-73.91446543268418,0.2412770017508391,0.3513596239812639,0.3090132274233791,0.1796513800335249,0.33197682377601967,,0.3090132274233791,0.42383120918658185,0.2826763264021683,0.18197403774972482,0.3090132274233791,,0.3090132274233791,,0.26589261162676103,
106,209,625.0,A fantastic boutique or salon space located on a quaint West Village block. Previously occupied by Lily Lan Chen Salon with a great display window and about 12’ of frontage on Christopher right off Greenwich Avenue. High tin ceilings at about 10’ and the space is move in ready. Non cooking food use will be considered but strongly prefer no food.,"{Prime Frontage,Excellent Visibility,1st Floor Space}",Manhattan,9-christopher-st-new-york-ny,"['Prime Frontage', 'Excellent Visibility', '1st Floor Space']",40.73417655,-74.00029023690182,0.2976502775007489,0.38799743818666593,0.33322958296411015,0.2905640431141544,0.33285845861518554,,0.32683198710169076,0.38408346647989156,0.3184021559920148,0.29437291446559005,0.3137519226239533,0.284430006952847,0.32683198710169076,0.2508311696757927,0.3098313883575331,0.353216100847399
107,210,568.0,"A fully built cafe space with small electric kitchen and exhaust fan. Previously The Windmill, there was a full liquor license in place and sat about 20. Great frontage, location and space with high ceilings, exposed brick and move in ready for a similar type of use. Comes with a small storage basement. Great block with tons of food and beverage including neighbors like: Blue Bottle, Donny Brooks, Unfade, Lizzies, Square Pizza, Burgary and more.","{Prime Frontage,High Ceilings,1st Floor Space}",Manhattan,43-clinton-st-new-york-ny-2,"['Prime Frontage', 'High Ceilings', '1st Floor Space']",40.71994935,-73.98488657065678,0.34170668264614584,0.3484199606180449,0.33995830348961775,0.35588535343830907,0.3306813722527563,,0.33995830348961775,0.24718899112100295,0.35249199306546175,0.3293812320790837,0.34600788830931173,,0.33995830348961775,0.4004541516865577,0.34632912346909434,
109,212,1100.0,"Fast food restaurant opportunity. Ideal use: pizzeria, ghost kitchen, burger, Chinese food, taco stand; corner storefront with high visibility; surrounded by a wide variety of businesses and new developments.","{Ideal for Restaurant,Corner Location,Excellent Visibility,1st Floor Space}",Astoria,42-20-31st-ave-astoria-ny,"['Ideal for Restaurant', 'Corner Location', 'Excellent Visibility', '1st Floor Space']",40.7688524,-73.9335315,0.1337578339716729,,0.1337578339716729,,0.1337578339716729,,0.1337578339716729,,,0.1337578339716729,0.1337578339716729,,0.1337578339716729,,0.1337578339716729,
111,214,700.0,"New construction retail/office for lease. Approximately 700SF available; 18' ceilings and oversized windows; surrounded by residential buildings. Prime location across from Starbucks and Astoria Boulevard Train Stop. Strong 7-day pedestrian and vehicular traffic. Near the exit of 278 Parkway, LGA Airport; 15' from NYC and 10' from the Bronx.","{Newly Constructed,High Foot Traffic,High Ceilings,Near Public Transit}",Astoria,25-31-31st-st-queens-ny,"['Newly Constructed', 'High Foot Traffic', 'High Ceilings', 'Near Public Transit']",40.7694706,-73.9182197,0.33548943608503085,0.3985103625333118,0.4104546441072782,0.3135463221163385,0.38458039058500343,0.17713501409815105,0.39250698026042224,0.22933486945135434,0.36761434783623054,0.42717663831083125,0.4104546441072782,,0.4104546441072782,,0.3862275636095433,
112,215,1228.0,"NY Space Finders Inc is pleased to announce that we have been retained on an exclusive basis to lease the former T-Mobile retail store located on Ditmars Boulevard. The commercial retail store is a fully finished space with newly installed hardwood oak floors, LED showroom lighting, and an upgraded three-phase electrical system. This prime retail space also features a full basement for storage.","{Prime Frontage,1st Floor Space,Near Public Transit}",Ditmars Steinway,36-09-ditmars-blvd-queens-ny,"['Prime Frontage', '1st Floor Space', 'Near Public Transit']",40.77429025,-73.907692990616,0.3125654762205468,0.28647390943368134,0.3567354004990077,0.26092190643450397,0.3428678880895386,,0.32139698214850615,0.40012363726562516,0.2702135438887503,0.4504173885861096,0.3416906838136913,0.074028053694995,0.32139698214850615,0.236377667016476,0.2931752801486385,
113,216,2200.0,"Child care space; 2,200 SF; three bathrooms; kitchenette; prime location in the heart of Astoria.","{Ideal for Child Care,1st Floor Space}",Astoria,35-16-astoria-blvd-queens-ny,"['Ideal for Child Care', '1st Floor Space']",40.767445968749996,-73.90419215624999,0.48265953633769165,0.446731000837715,0.446731000837715,,0.4646952685877033,,0.446731000837715,0.48265953633769165,0.446731000837715,,0.446731000837715,,0.446731000837715,,0.446731000837715,
114,217,1800.0,Ground floor retail space. 2018 CAM $7.40 PSF. Real estate taxes over base year.,{1st Floor Space},North Riverdale,5661-riverdale-ave-the-bronx-ny,['1st Floor Space'],40.906108,-73.9049388,0.20236874368036628,0.2424444564882237,0.2424444564882237,0.2156906550781763,0.25850949476015206,,0.2424444564882237,0.30670460957593715,0.22460858888152543,,0.18635869471565156,,0.2424444564882237,0.018101409397935118,0.22460858888152543,
116,220,3715.0,Ground floor retail space available within The Royal Building.,"{1st Floor Space,Near Public Transit}",Manhattan,150-william-st-new-york-ny,"['1st Floor Space', 'Near Public Transit']",40.682520499999995,-73.565125,,,,,,,,,,,,,,,,
117,221,4555.0,"Retail space available within Financial District office building. The lobbies of 160 Broadway, 6 Liberty Place, and 6 Maiden Lane are are interconnected.","{1st Floor Space,Near Public Transit}",Manhattan,160-broadway-new-york-ny,"['1st Floor Space', 'Near Public Transit']",40.778381350000004,-73.22726158851741,,,,,,,,,,,,,,,,
118,222,2600.0,"Ground floor retail/flex space available with 14' ceilings. Ideal for restaurant, bar, café, gallery, recording studio.","{Ideal for Restaurant,High Ceilings,1st Floor Space}",East Williamsburg,289-meserole-st-brooklyn-ny,"['Ideal for Restaurant', 'High Ceilings', '1st Floor Space']",40.708968549999994,-73.93631213276403,0.30511649580216593,0.33044339503428816,0.3582036354531465,,0.3203126353414393,,0.3203126353414393,,0.33044339503428816,0.4414843567097216,0.3582036354531465,0.16874863489461034,0.3203126353414393,,0.3203126353414393,
119,223,3200.0,Attractive building with brick exterior located in the heart of Whitestone.,"{Ideal for Restaurant,1st Floor Space,High Walk Score}",Whitestone,1254-150th-st-whitestone-ny,"['Ideal for Restaurant', '1st Floor Space', 'High Walk Score']",40.7897325,-73.8141619,0.23385056452363878,0.13405148499677624,0.13995417041126804,0.30296076485722856,0.18851442434827675,,0.13995417041126804,0.269448180909958,0.2748092182138199,0.141429841764891,0.1418267427980107,,0.13995417041126804,0.15118960473172402,0.2214574676342483,
120,224,2400.0,"Ground floor space available in the Lower East Side with 28' of frontage along Orchard Street and 11' ceiling height. Neighboring tenants include Victoria Children’s Group Pre-K, Foley Gallery, Pablo’s Birthday Gallery, 33 Orchard Gallery, Miguel Abreu Gallery, Metrograph Theater. All uses considered and lease terms negotiable.","{Excellent Visibility,1st Floor Space,Near Public Transit}",Manhattan,62-orchard-st-new-york-ny,"['Excellent Visibility', '1st Floor Space', 'Near Public Transit']",40.84858715,-72.81307499002757,,,,,,,,,,,,,,,,
121,225,2500.0,"Prime ground floor retail, approximately 2500sf with basement, 20' frontage and 20' ceiling heights on Broadway and E. 11th Street in Greenwich Village near Union Square. There is a large show room in the front and private offices in the rear. There is venting in the rear from a prior food tenant. This is directly across from a 180,000 sf office building currently under construction. Neighbors include NYU, Le Pain Quotidien, The Strand, Regal Union Square, Pret Manger, The Bean coffee, Webster Hall, The Gap, Hyatt Union Square, Whole Foods, Facebook NY.","{Prime Frontage,Excellent Visibility,High Foot Traffic,High Ceilings,1st Floor Space,Near Public Transit}",Manhattan,810-broadway-new-york-ny,"['Prime Frontage', 'Excellent Visibility', 'High Foot Traffic', 'High Ceilings', '1st Floor Space', 'Near Public Transit']",42.6584119,-73.7477299,,,,,,,,,,,,,,,,
122,226,1850.0,"Prime LES corner on Rivington and Ludlow! Approx 2000sf of retail space and 72' of frontage. There is a huge full basement with an interior staircase and street hatch access. Tons of basement storage with easy interior stairwell access. Soaring 12' ceilings throughout. This is one of the most sought after stores in the fastest growing neighborhood in NYC!

The best corner store in the fastest growing neighborhood in NYC. It is surrounded by hip and trendy hotels (the Ludlow Hotel, Hotel Rivington, Hotel Indigo), restaurants (Serafina, Dirty French, Contra), and galleries (Galerie Perrotin, Galerie Richard). The Ludlow House (part of Soho House) is a few doors away and home to creatives, celebrities, and influencers. This is a high exposure location that is great for launching your brand to new heights.","{Corner Location,1st Floor Space,Prime Frontage,Excellent Visibility}",Manhattan,100-rivington-st-new-york-ny,"['Corner Location', '1st Floor Space', 'Prime Frontage', 'Excellent Visibility']",40.7201011,-73.988168,0.3059317807696008,0.3227805914105178,0.2867979246140537,0.31909609182090026,0.30292597830964296,,0.2867979246140537,0.4964626226567139,0.32070806039135796,0.2364221910990041,0.29123424485710925,,0.2867979246140537,0.3444700877737754,0.3006399962741308,
123,227,1800.0,"Turnkey East Village bar restaurant along 7th Street near Avenue A. Great condition; backyard seating; open wide front; fully vented turnkey restaurant; best block in the East Village. $175k key money; $13,000/mo with 9.5 years left on the lease.","{1st Floor Space,Ideal for Restaurant,High Foot Traffic,Prime Frontage}",Manhattan,126-e-7th-st-new-york-ny,"['1st Floor Space', 'Ideal for Restaurant', 'High Foot Traffic', 'Prime Frontage']",40.726154,-73.98418663995349,0.32278005364900486,0.23600747573099914,0.2854183540334658,0.32267524663753955,0.2680776288191053,0.3747226843914907,0.2958668018444543,0.23803263752925108,0.3000662629227899,0.3462278497411187,0.30260672802806715,,0.280095625335047,0.3776437370048009,0.3069050165255053,0.31203199752555966
124,228,1200.0,"This 1200 sf space is directly adjacent to Galerie Perrotin, the 5-level 25,000sf gallery at the Beckenstein Building which opened in spring 2017. There is 15' of frontage, 13' ceilings, exposed brick walls and a large basement space.

It is 2 blocks away from the FMJZ trains and Essex and Delancey, and 3 blocks from Essex Crossing, a 1.9 million sf development of residential, commercial, and community space. Russ and Daughters, Contra, Wildair, Trapezzino, Lucky Jacks, The John Lamb, Max Fish are all on the block, which is closed to traffic and becomes a pedestrian mall every Sunday all year.","{Near Public Transit,1st Floor Space,High Ceilings}",Manhattan,122-orchard-st-new-york-ny,"['Near Public Transit', '1st Floor Space', 'High Ceilings']",40.719451899999996,-73.98930250000001,0.3798477923844287,0.31691949882634446,0.34171451791095164,0.3714442703856937,0.34017282392809667,,0.3224822562188937,0.464006797892517,0.35236060033992145,0.32804501361144306,0.33656308021686177,,0.3224822562188937,0.43512884820263775,0.3460565593362419,0.47634034975535694
125,229,2600.0,"Unique space on Orchard St between Broome and Grand St on the Lower East Side. Soaring 18' ceilings, 12' frontage. HVAC. Easy to vent. $10,000/mo for: 1200 sf ground; 400 sf mezzanine; 1000 sf Basement. Available for POP UP at reduced rate! $2500/week!!! $8000/month!!!","{High Ceilings,1st Floor Space,Near Public Transit}",Manhattan,74-orchard-st-new-york-ny,"['High Ceilings', '1st Floor Space', 'Near Public Transit']",40.71779304579547,-73.9902359731633,0.3333948518052171,0.2671538249252021,0.30316018837696956,0.32744431847276334,0.2987239786774055,,0.29425702285287486,0.35232744857177334,0.30616532075009467,0.30607101576028156,0.2895519902239155,0.3978062458818776,0.29425702285287486,0.341345854334366,0.31012920771456065,0.3703215363083177
126,230,2000.0,"Approx 2000sf on the ground plus additional 1500sf in the basement. Amazing gallery/retail space on Orchard St on the same block as Galerie Perrotin, Russ and Daughters, Contra, Wildair, and Extra Butter. Expansive glass window frontage on Orchard St. which is a part time pedestrian plaza bringing added foot traffic to block. Tenant can open up second storefront and entrance on Allen Street, similar to Extra Butter, Russ and Daughters, and Lucky Jacks.","{1st Floor Space,High Foot Traffic,Excellent Visibility,Ideal for Gallery}",Manhattan,121-orchard-st-new-york-ny,"['1st Floor Space', 'High Foot Traffic', 'Excellent Visibility', 'Ideal for Gallery']",40.7194734,-73.9896585,0.3841707214889923,0.3184589912937898,0.3506111916963034,0.3789885888618894,0.33808692428378867,,0.3240909225279201,0.43605893657486877,0.35972917145385774,0.3297228537620504,0.3368812382945594,,0.3240909225279201,0.4264134486610349,0.3524862671834214,0.47437244781542515
127,231,700.0,"Fully built Salon for lease on Orchard south of Houston. Room for 5 chairs, 2 washing sinks in the rear, full basement. Directly next to Equinox, near SIXTY LES, Hotel Indigo, Russ and Daughters, Katz's Deli. Near F train 2 blocks away.","{1st Floor Space,Near Public Transit,Ideal for Salon}",Manhattan,192-orchard-st-new-york-ny,"['1st Floor Space', 'Near Public Transit', 'Ideal for Salon']",40.7221479,-73.98795680051956,0.2920524017034943,0.2947425294374735,0.30346895030513044,0.27974598843443876,0.2878992246773795,0.43639190245207915,0.3002736144919378,,0.28617307743573933,0.2796872589652667,0.27434982181189743,,0.2878992246773795,0.12530639029159474,0.2844662831014044,0.47473593221039123
128,232,1200.0,"Store for rent on the Lower East Side! 1200 sf on the ground, 700 sf in the bsmt, high ceilings, good frontage on Allen St. Can be vented. Next to Russ & Daughters restaurant, Extra Butter, Lucky Jacks, Starbucks.","{1st Floor Space,High Ceilings,Near Public Transit}",Manhattan,132-allen-st-new-york-ny,"['1st Floor Space', 'High Ceilings', 'Near Public Transit']",40.7198654,-73.9897554,0.36294792084178923,0.32030910937423557,0.3307102164468904,0.35944802951960736,0.3353920723599695,,0.32185877222168163,0.4301251733279849,0.34640172280448345,0.32340843506912764,0.3332285319984926,,0.32185877222168163,0.41281685043616945,0.34065340087064444,0.45463043559981303
129,233,500.0,"Prime location on Orchard between Delancey and Broome. Approx 500 sf ground floor plus basement. Next door to Tenement Museum which provides plenty of daytime foot traffic. Blue Moon Hotel, Sol Moscot, galleries, restaurants, coffee shops all nearby. Close to FMJZBD trains.","{1st Floor Space,Near Public Transit,High Foot Traffic}",Manhattan,95-orchard-st-new-york-ny,"['1st Floor Space', 'Near Public Transit', 'High Foot Traffic']",40.718757654579306,-73.99031838850637,0.35726785288346374,0.316611838322633,0.3401548619551668,0.3325015317544456,0.35237611966020266,,0.3383228246675029,0.42264259462370085,0.3266474341743041,0.33776610765970405,0.3272256634459893,0.4941967481361857,0.3383228246675029,0.327739329813482,0.3357355833728108,0.4006623437871588
130,234,500.0,Food-use neighboring a dormitory which houses 600 students. Very vibrant and lively street right off Delancey around the block from ESSEX Crossing. Built in customer base ready to go. Excellent Condition. Please call Tim at 929-255-4605 to schedule a showing.,"{1st Floor Space,Near Public Transit,High Foot Traffic}",Manhattan,109-ludlow-st-new-york-ny,"['1st Floor Space', 'Near Public Transit', 'High Foot Traffic']",40.719392,-73.9888436,0.37012694708936333,0.3182231964431136,0.3200964612461426,0.3748713965855079,0.3209425750648646,,0.30776847493679305,0.4922058767297945,0.3540010070593626,0.2955712998460857,0.3266221528029476,,0.30776847493679305,0.4491710589329516,0.3399778773281762,0.48036028326768715
131,261,700.0,700 sf ground floor commercial space for rent on the Lower East Side. Preferred dry use - great for gallery or retail. Store is in white box condition.,"{1st Floor Space,Near Public Transit,White Box Condition}",Manhattan,47-orchard-st-new-york-ny,"['1st Floor Space', 'Near Public Transit', 'White Box Condition']",42.62494,-73.8563685,,,,,,,,,,,,,,,,
132,260,600.0,600sf retail space available in the LES with good frontage. Dry use preferred.,"{Excellent Visibility,1st Floor Space,Near Public Transit}",Manhattan,154-allen-st-new-york-ny,"['Excellent Visibility', '1st Floor Space', 'Near Public Transit']",40.690403520000004,-73.61578899999999,,,,,,,,,,,,,,,,
133,237,9800.0,"Misrahi Realty Group is proud to present 9800 square feet of brand new commercial space for lease on the corner of Essex and Rivington. Boasting 14 foot ceilings, 192 feet of frontage, and exactly one block from the F,J,M,Z train line at Essex and Delancey, this is an unbeatable location and a phenomenal retail opportunity. Neighbors include The Market Line, the International Center of Photography, Regal Essex Crossing, the Ludlow House, NYU Langone, Wells Fargo, Hilltop Bicycles, Dirty French, Katz's Delicatessen, Russ & Daughters. The 9800 SF space is fully divisible (9000 SF ground, 800 SF basement).","{Newly Constructed,High Ceilings,Near Public Transit,Fully Divisible}",Manhattan,140-essex-st-new-york-ny,"['Newly Constructed', 'High Ceilings', 'Near Public Transit', 'Fully Divisible']",40.6812105,-73.8831826,0.37605777630643455,,,0.37251394870401106,0.3778296901076462,,,0.3778296901076462,0.37251394870401106,,,,,,0.37251394870401106,
134,238,8000.0,"Prime retail space in White Plains. High traffic area can lend itself to many potential uses. Up to 8,000 SF additional warehouse space in back of the building can be leased if needed. Perfect for Pizza, Spa, Liquor, Salon, or Burger joint.","{1st Floor Space,Ideal for Restaurant,Ideal for Salon,High Traffic Area}",White Plains,243-tarrytown-rd-white-plains-ny,"['1st Floor Space', 'Ideal for Restaurant', 'Ideal for Salon', 'High Traffic Area']",41.0364257,-73.7793992,,,,,,,,,,,,,,,,
135,239,375.0,"240 Halstead Avenue, Suite S-3 is 375 SF of retail space asking $1700.00 monthly MG, located on a high traffic very visible road coming into the town of Harrison. Any dry retail space is welcomed. Join 1800-Fix-It, Ice Cream Store, Barber Shop.","{1st Floor Space,Excellent Visibility,High Traffic Area}",Harrison,240-halstead-ave-harrison-ny,"['1st Floor Space', 'Excellent Visibility', 'High Traffic Area']",40.967323,-73.71557,,,,,,,,,,,,,,,,
136,240,500.0,"Asking $1,300 for 500 SF of built out beauty salon or other type of retail space. Inside Salon Elle, high end salon. Located in Decicco's Market parking lot, right next to Nurtury Montessori.",{Ideal for Salon},Larchmont,2097-palmer-ave-larchmont-ny,['Ideal for Salon'],40.92778082386814,-73.76519417166404,,,,,,,,,,,,,,,,
137,241,2500.0,"Retail space in the heart of Mamaroneck Avenue in Mamaroneck available immediately. Located next to Mr. Chen's and Red Plum, Mamaroneck Avenue has become restaurant row. Bring your retail, cell phone, boutique, nail salon store to a high walking traffic location! Space can be divisible either 1,000 SF or the whole space 2,500 SF. Includes a full basement and outdoor area in back that is 1000 SF +/-, for additional outdoor seating or parking/deliveries. With all the action in the area, including the re-opening of the movie theater, this space will not last.","{High Foot Traffic,Includes Outdoor Space}",Mamaroneck,259-mamaroneck-ave-mamaroneck-ny,"['High Foot Traffic', 'Includes Outdoor Space']",40.95061768485763,-73.73399114289333,,,,,,,,,,,,,,,,
138,242,3480.0,"Has 24 ft hood system, includes 12 parking spots, water views.","{1st Floor Space,Ideal for Restaurant,Water Views}",Mamaroneck,100-w-boston-post-rd-mamaroneck-ny,"['1st Floor Space', 'Ideal for Restaurant', 'Water Views']",40.9485540862069,-73.73332134482759,,,,,,,,,,,,,,,,
139,243,2200.0,"Highly visible 2,200 SF space with 24 parking spaces.","{1st Floor Space,Excellent Visibility,Ideal for Restaurant}",Ardsley,666-saw-mill-river-rd-ardsley-ny,"['1st Floor Space', 'Excellent Visibility', 'Ideal for Restaurant']",41.012746,-73.846732,,,,,,,,,,,,,,,,
140,244,1200.0,"Highly visible location, has gas hookup and hood.","{1st Floor Space,Excellent Visibility,Ideal for Restaurant}",Harrison,64-halstead-ave-harrison-ny,"['1st Floor Space', 'Excellent Visibility', 'Ideal for Restaurant']",40.963255,-73.721483,,,,,,,,,,,,,,,,
